Section,Mile,DTN,Elv,Desc,IndexSorted
20,1842.4,0.1,2896,Lake/pond/tank,3071
20,1842.5,0.0,2877,White Mountain National Forest,3072
20,"","","",Carroll,3073
20,1844.4,0.3,1407,Ethan Pond Trailhead,3074
20,1844.7,0.0,1263,US 302,3075
20,"","","",Wiley House Station Rd,3076
20,1844.8,0.1,1256,Crawford Notch Rd,3077
20,1844.9,0.6,1246,Saco River,3078
20,"","","",Crawford Notch,3079
20,1845.5,0.0,1912,Presidential Range-Dry River Wilderness,3080
20,"","","",Coos,3081
20,1846.7,0.9,3169,Coos,3082
20,1847.6,0.2,3618,White Mountain National Forest,3083
20,1847.8,0.2,3841,Mount Webster,3084
20,1848.0,1.1,3815,Carroll,3085
20,1849.1,1.6,4019,Mount Jackson,3086
20,1850.7,0.8,3795,Mizpah Spring Hut,3087
20,1851.5,1.8,4288,Mount Pierce,3088
20,1853.3,1.1,4442,Presidential Range,3089
20,1854.4,1.2,4950,Mount Franklin,3090
20,"","","",Lake of the Clouds Hut,3091
20,1855.6,0.0,5019,Lakes of the Clouds,3092
20,1855.7,1.2,5088,Lake/pond/tank,3093
20,1856.9,"",6151,Mt. Washington  NH 03589,3094
20,"","","",Mt. Washington NH,3095
21,1857.4,0.9,5672,Great Gulf Wilderness,3096
21,1858.3,2.0,5337,Mount Clay,3097
21,1860.3,0.3,4947,Edmands Col,3098
21,1860.6,0.2,5098,Great Gulf Wilderness,3099
21,1860.8,1.2,5223,Adams Five,3100
21,1862.0,0.4,5160,Mount Quincy Adams,3101
21,1862.4,0.4,4783,Madison Spring Hut,3102
21,1862.8,1.2,5318,Mount Madison,3103
21,1864.0,1.7,4271,Osgood Ridge,3104
21,1865.7,0.1,2283,Parapet Brook,3105
21,"","","",West Branch Peabody River,3106
21,1865.8,0.2,2283,Madison Gulf,3107
21,1866.0,1.6,2309,Great Gulf Wilderness,3108
21,1867.6,0.2,2808,Lows Bald Spot,3109
21,"","","",No Official Name Or Unknown,3110
21,1867.8,0.0,2673,Mount Washington Auto Rd,3111
21,1869.1,0.6,2227,Peabody River,3112
21,1869.7,0.0,2030,Pinkham Notch,3113
21,"","","",Pinkham Notch,3114
21,1869.8,0.6,2020,White Mountain Rd,3115
21,1870.4,3.5,2103,Lake/pond/tank,3116
21,1873.9,0.3,4281,Wildcat Ridge,3117
21,1874.2,0.7,4416,Wildcat Mountain,3118
21,1874.9,0.2,3395,Carter Notch,3119
21,"","","",Carter Notch Hut,3120
21,"","","",Lake/pond/tank,3121
21,1875.1,0.0,3287,Lake/pond/tank,3122
21,1876.2,0.9,4822,Carter Dome,3123
21,1877.1,0.5,4665,Mount Hight,3124
21,1877.6,0.7,3904,Zeta Pass,3125
21,1878.3,1.2,4416,South Carter Mountain,3126
21,1879.5,0.9,4596,Middle Carter Mountain,3127
21,1880.4,1.3,4524,North Carter Mountain,3128
21,1881.7,0.4,3395,Imp Mountain,3129
21,1882.1,1.7,3218,Imp Campsite,3130
21,1883.8,1.5,3969,Mount Moriah,3131
21,1885.3,0.8,3116,White Mountain National Forest,3132
21,1886.1,1.2,1998,Rattle River,3133
21,1887.3,0.0,1361,Rattle River,3134
21,"","","",Rattle River,3135
21,1887.6,1.7,1230,Rattle River,3136
21,"","","",US 2 Rattle River,3137
21,1889.3,0.0,761,US Hwy 2,3138
21,"","","",Rattle River,3139
21,1889.4,0.1,780,Gorham  NH 03581,3140
21,1889.5,0.3,777,North Rd,3141
21,1889.8,0.2,698,Androscoggin River,3142
21,1890.0,0.2,770,Hogan Rd,3143
21,1890.2,4.7,770,No Official Name Or Unknown,3144
21,1894.9,1.1,2618,Cascade Mountain,3145
21,1896.0,0.9,2017,Trident Pass,3146
21,"","","",Leadmine Brook,3147
21,1896.9,0.8,2224,Page Pond,3148
21,1897.7,0.9,2801,Wocket Ledge,3149
21,1898.6,1.3,2627,Dream Lake,3150
21,1899.9,0.2,2549,Upper Gentian Pond,3151
21,1900.1,0.4,2503,Austin Mill Brook,3152
21,1900.5,0.2,2152,Gentian Pond,3153
21,1900.7,1.9,2165,Gentian Pond,3154
21,"","","",White Mountain National Forest,3155
21,1902.6,0.0,3326,Coos,3156
21,"","","",New Hampshire,3157
21,1903.3,1.8,3562,Mount Success,3158
21,"","","",Oxford,3159
21,1905.1,0.3,2969,Maine,3160
21,1905.4,0.2,3139,Carlo Col,3161
21,1905.6,0.3,3185,Carlo Col,3162
21,1905.9,1.3,3562,Mount Carlo,3163
21,1907.2,1.5,3822,Goose Eye Mountain,3164
21,1908.7,1.0,3664,North Peak,3165
21,1909.7,0.5,2972,Full Goose,3166
21,1910.2,1.0,3379,South Peak,3167
21,1911.2,2.2,2503,Mahoosuc Notch,3168
21,1913.4,0.6,3733,Mahoosuc Arm,3169
21,"","","",Pond Brook,3170
21,1914.0,0.2,3405,Speck Pond,3171
21,1914.2,4.4,3425,Speck Pond,3172
21,1918.6,0.1,1502,NH 26 (Grafton Notch),3173
21,"","","",Bear River Rd,3174
21,1918.7,2.3,1492,Bear River,3175
21,1921.0,0.7,2677,Baldpate Lean-to,3176
21,1921.7,0.9,3664,West Peak,3177
21,1922.6,0.0,3782,Baldpate Mountain,3178
21,"","","",East Peak,3179
21,1923.0,1.3,3431,Little Baldpate Mountain,3180
21,1924.3,3.6,2319,Frye Notch Lean-to,3181
21,1927.9,0.8,1259,West Branch Ellis River,3182
21,"","","",Andover  ME 04216,3183
21,"","","",East B Hill Road,3184
21,1928.7,1.8,1486,E B Hill Rd,3185
21,1930.5,2.8,2050,Burroughs Brook,3186
21,"","","",Surplus Pond,3187
21,1933.3,1.1,2919,Wyman Mountain,3188
21,1934.4,0.1,2578,Moody Brook,3189
21,1934.5,1.2,2621,Hall Mountain Lean-to,3190
21,1935.7,0.1,1112,Sawyer Notch,3191
21,1935.8,2.6,1089,Sawyer Brook,3192
21,"","","",S Arm Rd,3193
21,1938.4,0.0,1404,Black Brook,3194
21,1939.2,1.3,2490,Oxford,3195
21,1940.5,0.5,3100,Franklin,3196
21,1941.0,3.9,3562,Old Blue Mountain,3197
21,1944.9,1.7,3562,Bemis Mountain,3198
21,1946.6,3.7,2814,Bemis Mountain Lean-to,3199
21,1950.3,0.8,1496,Bemis Stream,3200
21,1951.1,0.8,2214,State Rte 17,3201
21,1951.9,2.2,2506,Spruce Mountain,3202
21,1954.1,0.1,2381,Trl C,3203
21,1954.2,0.0,2358,Lake/pond/tank,3204
21,"","","",Lake/pond/tank,3205
21,1954.3,0.4,2326,Long Pond,3206
21,1954.7,0.4,2375,Sabbath Day Pond Lean-to,3207
21,"","","",Trl A,3208
21,"","","",Sabbath Day Pond,3209
21,1955.1,0.1,2398,Trl A,3210
21,1955.2,2.6,2372,Four Ponds Brook,3211
21,1957.8,1.4,2650,Lake/pond/tank,3212
21,1959.2,1.1,2434,Lake/pond/tank,3213
21,1960.3,1.5,2178,Chandler Mill Stream,3214
21,1961.8,"",2178,South Pond,3215
22,"","","",Oquossoc  ME 04964,3216
22,"","","",ME 4,3217
22,"","","",State Rte 4,3218
22,1963.8,0.1,1610,Rangely ME,3219
22,1963.9,0.6,1578,Sandy River,3220
22,1964.5,1.1,1870,Beech Hill Rd,3221
22,1965.6,0.8,2083,Piazza Rock Lean-to,3222
22,1966.4,0.3,2358,Lake/pond/tank,3223
22,1966.7,0.3,2509,Saddleback Stream,3224
22,1967.0,0.3,2631,Lake/pond/tank,3225
22,1967.3,2.0,2637,Cascade Stream,3226
22,"","","",Eddy Pond,3227
22,1969.3,1.5,4117,Saddleback Mountain,3228
22,1970.8,1.9,4012,The Horn,3229
22,1972.7,1.3,3635,Saddleback Junior,3230
22,1974.0,2.6,2952,Poplar Ridge Lean-to,3231
22,1976.6,3.0,1558,Orbeton Stream,3232
22,1979.6,2.1,3244,Lone Mountain,3233
22,1981.7,4.9,3120,Spaulding Mountain Lean-to,3234
22,1986.6,0.1,2139,South Branch Carrabasset River,3235
22,"","","",Caribou Valley Road (pull-off 1),3236
22,1986.7,0.0,2211,Caribou Valley Road (pull-off 2),3237
22,1986.8,1.9,2244,Caribou Pond Rd,3238
22,1988.7,0.9,4022,South Crocker Mountain,3239
22,1989.6,5.0,4219,Crocker Mountain,3240
22,"","","",Stratton  ME 04982,3241
22,"","","",ME 27,3242
22,1994.6,0.9,1391,Carrabassett Dr,3243
22,"","","",No Official Name Or Unknown,3244
22,1995.5,0.1,1276,No Official Name Or Unknown,3245
22,"","","",Stratton Brook Rd,3246
22,1995.6,0.5,1236,Stratton Brook,3247
22,1996.1,3.4,1312,Cranberry Peak Rd,3248
22,"","","",Horns Pond Day Use Shelter,3249
22,1999.5,0.1,3149,Franklin,3250
22,"","","",The Horns Pond,3251
22,1999.6,0.0,3152,Horns Pond Lean-to (east),3252
22,"","","",Horns Pond Lean-to (west),3253
22,2000.1,1.1,3782,The Horns,3254
22,2001.2,0.8,3435,Somerset,3255
22,2002.0,0.1,4045,Mount Bigelow,3256
22,2002.1,0.3,4127,West Peak,3257
22,2002.4,0.4,3802,Avery Col,3258
22,2002.8,4.5,4064,Avery Peak,3259
22,2007.3,2.1,3044,Little Bigelow Mountain,3260
22,2009.4,1.3,1791,Little Bigelow Lean-to,3261
22,2010.7,0.1,1167,Bog Brook Road,3262
22,"","","",Bog Brook Road,3263
22,2010.8,0.2,1161,E Flagstaff Rd,3264
22,2011.0,0.0,1164,Bog Brook Rd,3265
22,"","","",Bog Brook,3266
22,2011.4,2.4,1145,Flagstaff Lake,3267
22,"","","",Long Falls Dam Rd,3268
22,2013.8,0.0,1230,Jerome Brook,3269
22,2016.4,0.7,1351,Pond Stream,3270
22,2017.1,0.6,1322,West Carry Pond Lean-to,3271
22,2017.7,1.8,1315,West Carry Pond,3272
22,2019.5,0.3,1259,Lane Pond Rd,3273
22,"","","",E Carry Rd,3274
22,"","","",Sandy Stream,3275
22,2019.8,1.2,1233,Middle Carry Pond,3276
22,2021.0,1.9,1233,East Carry Pond,3277
22,2022.9,0.2,1292,Scott Rd,3278
22,2023.1,0.5,1250,Lake/pond/tank,3279
22,2023.6,0.1,1154,Lake/pond/tank,3280
22,2023.7,3.5,1158,North Branch Carrying Place Stream,3281
22,2027.2,0.1,1171,Pierce Pond Lean-to,3282
22,"","","",Pierce Pond,3283
22,2027.3,0.0,1135,Lake/pond/tank,3284
22,2027.4,0.1,1118,Lake/pond/tank,3285
22,2027.5,0.1,1112,Lake/pond/tank,3286
22,2027.6,0.2,1099,Lake/pond/tank,3287
22,2027.8,1.1,1059,Bowtown Rd,3288
22,2028.9,1.8,830,Otter Pond Stream,3289
22,2030.7,0.3,492,Kennebec River,3290
22,2031.0,0.1,518,Caratunk  ME 04925,3291
22,"","","",ME 201,3292
22,2031.1,0.0,528,US Hwy 201,3293
22,2033.2,2.5,790,Holly Brook,3294
22,2035.7,0.7,1289,Holly Brook,3295
22,2036.4,0.1,1423,Boise Rd,3296
22,"","","",No Official Name Or Unknown,3297
22,2036.5,0.0,1420,No Official Name Or Unknown,3298
22,2036.8,0.2,1364,Pleasant Pond Lean-to,3299
22,2037.0,1.0,1335,Pleasant Pond Road,3300
22,2038.0,0.7,2463,Pleasant Pond Mountain,3301
22,2038.7,4.1,2280,Middle Mountain,3302
22,"","","",No Official Name Or Unknown,3303
22,"","","",Trestle Rd,3304
22,"","","",Baker Stream,3305
22,2042.8,2.5,971,Moxie Pond,3306
22,2045.3,0.1,1246,Bald Mountain Brook,3307
22,2045.4,2.0,1292,Bald Mountain Brook Lean-to,3308
22,2047.4,2.0,2614,Bald Mountain,3309
22,2049.4,2.1,1220,Moxie Bald Lean-to,3310
22,2051.5,0.5,1210,Bald Mountain Stream,3311
22,"","","",Bald Mountain Pond,3312
22,2052.0,0.0,1190,Bald Mountain Stream,3313
22,"","","",Somerset,3314
22,2052.5,0.2,1158,Piscataquis,3315
22,2052.7,2.3,1135,Bald Mountain Stream,3316
22,2055.0,0.3,974,Marble Brook,3317
22,2055.3,3.1,964,Bald Mountain Stream,3318
22,"","","",West Branch Piscataquis River,3319
22,2058.4,2.3,787,Horseshoe Canyon Lean-to,3320
22,2060.7,0.5,583,East Branch Piscataquis River,3321
22,"","","",Shirley-Blanchard Road,3322
22,2061.2,0.0,885,N Blanchard Shirley Rd,3323
22,2062.8,0.4,912,Jackson Brook Ln,3324
22,2063.2,1.0,849,Lake Hebron,3325
22,2064.2,"",895,Pleasant Road,3326
23,"","","",Monson  ME 04464,3327
23,2064.6,1.5,1036,Wyman Rd,3328
23,"","","",Monson ME,3329
23,2066.1,1.4,1220,Gully Brook,3330
23,2067.5,0.0,1207,ME 15,3331
23,"","","",Greenville Rd,3332
23,2067.7,0.0,1164,Goodell Brook,3333
23,"","","",Spectacle Ponds,3334
23,2068.7,0.8,1276,Bell Pond,3335
23,2069.5,1.0,1138,Lily Pond,3336
23,2070.5,0.1,1033,Leeman Brook,3337
23,2070.6,0.6,1049,Leeman Brook Lean-to,3338
23,2071.2,0.2,1026,North Pond,3339
23,2071.4,0.0,1020,North Pond Brook,3340
23,"","","",Lake/pond/tank,3341
23,2072.8,1.3,1046,Mud Pond,3342
23,"","","",Little Wilson Stream,3343
23,2074.1,0.3,892,Lake/pond/tank,3344
23,2074.4,0.3,774,Little Wilson Stream,3345
23,2074.7,2.2,925,Lake/pond/tank,3346
23,2076.9,0.4,574,Thompson Brook,3347
23,2077.3,0.7,590,Big Wilson Stream,3348
23,2078.0,3.2,954,Wilson Valley Lean-to,3349
23,2081.2,0.1,593,Wilber Brook,3350
23,2081.3,0.5,616,Vaughn Stream,3351
23,2081.8,0.1,649,Willimantic Rd,3352
23,2081.9,0.2,606,Long Pond Stream,3353
23,2082.1,0.4,675,Long Pond Stream,3354
23,2082.5,0.2,748,Long Pond Stream,3355
23,2082.7,2.9,885,Long Pond Lean-to,3356
23,2085.6,0.9,2637,Barren Mountain,3357
23,2086.5,2.3,2493,Cloud Pond Lean-to,3358
23,2088.8,2.1,2339,Fourth Mountain,3359
23,2090.9,0.6,2020,Third Mountain,3360
23,2091.5,0.9,1696,Lake/pond/tank,3361
23,2092.4,0.6,2309,Columbus Mountain,3362
23,2093.0,0.5,1958,Chairback Gap Lean-to,3363
23,2093.5,3.4,2181,Chairback Mountain,3364
23,2096.9,0.1,757,Katahdin Iron Works Rd,3365
23,2097.0,0.3,698,Henderson Brook,3366
23,2097.3,0.2,646,West Branch Pleasant River,3367
23,"","","",West Branch Pleasant River,3368
23,2097.5,2.6,652,West Branch Pleasant River,3369
23,"","","",Pugwash Pond,3370
23,2100.1,2.7,1151,Gulf Hagas Brook,3371
23,2102.8,0.1,1902,Gulf Hagas Brook,3372
23,2102.9,0.9,1935,Carl A. Newhall Lean-to,3373
23,2103.8,1.5,2687,Gulf Hagas Mountain,3374
23,2105.3,1.5,3169,West Peak,3375
23,2106.8,1.7,3241,Hay Mountain,3376
23,2108.5,1.3,3641,White Cap Mountain,3377
23,2109.8,0.6,2378,Logan Brook Lean-to,3378
23,2110.4,2.9,1984,Logan Brook,3379
23,2113.3,0.1,1236,Lake/pond/tank,3380
23,2113.4,0.3,1233,East Branch Lean-to,3381
23,"","","",Lake/pond/tank,3382
23,"","","",East Branch Pleasant River,3383
23,2113.7,1.5,1213,Lake/pond/tank,3384
23,2115.2,0.1,1587,Mountain View Pond,3385
23,2115.3,1.5,1591,Lake/pond/tank,3386
23,2116.8,1.3,2001,Little Boardman Mountain,3387
23,2118.1,0.9,1259,Kokadjo  B Pond Road,3388
23,2119.0,2.5,1217,Crawford Pond,3389
23,2121.5,3.7,928,Cooper Brook Falls Lean-to,3390
23,"","","",Jo Mary Road,3391
23,2125.2,0.0,606,Jo Mary Road,3392
23,2125.3,3.0,613,Jo Mary Rd,3393
23,2128.3,1.2,501,Mud Brook,3394
23,"","","",Mud Pond,3395
23,2129.5,3.5,495,Jo-Mary Lake,3396
23,2133.0,0.2,606,Potaywadjo Spring Lean-to,3397
23,2133.2,0.3,554,Tirio Access Rd,3398
23,2133.5,0.1,492,Twitchell Brook,3399
23,2133.6,0.9,492,Pemadumcook Lake,3400
23,2134.5,0.3,511,Tirio Access Rd,3401
23,2134.8,2.1,498,Deer Brook,3402
23,2136.9,0.2,511,Tumbledown Dick Stream,3403
23,2137.1,0.8,511,Nahmakanta Stream,3404
23,2137.9,0.1,544,Nahmakanta Stream,3405
23,2138.0,0.5,547,Nahmakanta Stream,3406
23,2138.5,1.7,570,Nahmakanta Stream,3407
23,2140.2,0.5,636,No Official Name Or Unknown,3408
23,2140.7,0.6,646,Nahmakanta Lake,3409
23,2141.3,1.7,652,Prentiss Brook,3410
23,2143.0,3.0,702,Wadleigh Stream Lean-to,3411
23,2146.0,0.5,1023,logging rd n of nesuntabunt mt,3412
23,2146.5,1.4,967,Crescent Pond,3413
23,2147.9,0.3,702,Pollywog Stream,3414
23,2148.2,0.1,679,Pollywog Stream,3415
23,2148.3,0.1,675,Lake/pond/tank,3416
23,2148.4,1.2,669,Pollywog Stream,3417
23,"","","",Pollywog Stream,3418
23,2149.6,0.8,810,Rainbow Stream,3419
23,2150.4,0.4,967,Lake/pond/tank,3420
23,2150.8,0.0,1003,Rainbow Stream Lean-to,3421
23,"","","",Rainbow Stream,3422
23,2150.9,0.6,1017,Lake/pond/tank,3423
23,"","","",Rainbow Stream,3424
23,2151.5,6.1,1030,Lake/pond/tank,3425
23,"","","",Rainbow Lake,3426
23,2157.6,4.1,1049,Little Beaver Pond,3427
23,2161.7,0.1,698,Lake/pond/tank,3428
23,2161.8,3.2,702,Hurd Brook Lean-to,3429
23,"","","",Golden Road Pull-off,3430
23,2165.0,0.1,587,Golden Road,3431
23,"","","",Golden Road,3432
23,2165.1,0.1,583,Golden Road Pull-off,3433
23,2165.2,0.0,583,Abol Bridge Campground Store,3434
23,"","","",West Branch Penobscot River,3435
23,2165.4,0.2,593,Millinocket  ME 04462,3436
23,2165.6,0.2,593,Appalachian Trl,3437
23,2165.8,0.2,570,No Official Name Or Unknown,3438
23,"","","",Golden Road,3439
23,"","","",Abol Stream,3440
23,"","","",Lake/pond/tank,3441
23,2166.0,0.3,574,Lake/pond/tank,3442
23,2166.3,0.8,570,Katahdin Stream,3443
23,2167.1,0.5,574,Foss and Knowlton Brook,3444
23,2167.6,5.2,570,Lake/pond/tank,3445
23,"","","",Daicy Pond Campground Day Use Parking,3446
23,2172.8,0.3,1053,Daicey Pond,3447
23,2173.1,0.6,1092,Daicey Pond,3448
23,2173.7,0.4,1043,Elbow Pond,3449
23,2174.1,0.1,1056,Tracy Pond,3450
23,2174.2,0.1,1062,Lake/pond/tank,3451
23,"","","",Grassy Pond,3452
23,2174.3,0.0,1062,Main St,3453
23,2175.0,0.1,1072,Katahdin Stream Cg Shelter  No.7,3454
23,2175.1,1.1,1079,The Birches Lean-to No. 1,3455
23,"","","",The Birches Lean-to No. 2,3456
23,"","","",Katahdin Stream Campground Day Use Parking Lot,3457
23,2176.2,1.9,1522,Katahdin Stream,3458
23,2178.1,1.0,3812,Hunts Peak,3459
23,2179.1,0.9,4632,Thoreau Spring,3460
23,2180.0,"",5236,Mount Katahdin,3461
